Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8,Pump_1,Pump_2,Pump_4,Pump_5,Pump_6,Flow_sensor_1,Flow_sensor_2,Flow_sensor_4,Valv_10,Valv_11,Valv_12,Valv_13,Valv_14,Valv_15,Valv_17,Valv_18,Valv_20,Valv_22,Label_n,Label
1833,1599,381,0,262,0,402,431,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1820,1587,370,0,266,0,393,439,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1807,1574,363,0,284,0,385,439,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1789,1557,350,0,298,0,385,447,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1776,1547,336,0,316,0,369,455,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1759,1533,330,0,321,0,361,463,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1747,1519,322,0,353,0,361,471,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1727,1503,311,0,345,0,353,479,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1717,1491,299,0,344,0,353,479,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1698,1477,291,0,369,0,337,487,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1684,1466,278,0,379,0,329,495,0,0,1,0,1,0,4000,0,1,1,1,0,0,0,1,0,0,0,0,0.0
1673,1452,267,0,411,0,329,503,0,0,1,0,0,0,4000,0,1,1,1,0,0,0,1,0,0,1,0,0.0
1654,1436,257,0,411,0,321,493,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0.0
1641,1427,251,0,420,0,313,493,0,0,1,0,1,0,4000,4770,1,1,1,0,0,0,1,0,0,1,0,0.0
1624,1410,233,0,440,0,313,491,0,0,1,0,1,0,4000,4761,1,1,1,0,0,0,1,0,0,1,0,0.0
1610,1400,231,0,455,0,305,489,0,0,1,0,1,0,4000,4751,1,1,1,0,0,0,1,0,0,1,0,0.0
1593,1382,213,0,482,0,297,487,0,0,1,0,1,0,4000,4742,1,1,1,0,0,0,1,0,0,1,0,0.0
1581,1371,203,0,473,0,297,485,0,0,1,0,1,0,4000,4742,1,1,1,0,0,0,1,0,0,1,0,0.0
1563,1357,185,0,484,0,289,485,0,0,1,0,1,0,4000,4733,1,1,1,0,0,0,1,0,0,1,0,0.0
1549,1346,174,0,508,0,281,483,0,0,1,0,1,0,4000,4724,1,1,1,0,0,0,1,0,0,1,0,0.0
1532,1333,167,0,515,0,281,482,0,0,1,0,1,0,4000,4715,1,1,1,0,0,0,1,0,0,1,0,0.0
1519,1319,154,0,520,0,265,480,0,0,1,0,1,0,4000,4707,1,1,1,0,0,0,1,0,0,1,0,0.0
1506,1308,141,0,533,0,257,478,0,0,1,0,1,0,4000,4707,1,1,1,0,0,0,1,0,0,1,0,0.0
1488,1293,120,0,549,0,257,478,0,0,1,0,1,0,4000,4698,1,1,1,0,0,0,1,0,0,1,0,0.0
1475,1281,107,0,555,0,249,476,0,0,1,0,1,0,4000,4689,1,1,1,0,0,0,1,0,0,1,0,0.0
1458,1265,89,0,575,0,241,474,0,0,1,0,1,0,4000,4689,1,1,1,0,0,0,1,0,0,1,0,0.0
1444,1255,74,0,585,0,241,474,0,0,1,0,1,0,4000,4681,1,1,1,0,0,0,1,0,0,1,0,0.0
1426,1240,56,0,584,0,233,473,0,0,1,0,1,0,4000,4672,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,225,471,0,0,1,0,1,0,4000,4664,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,225,469,1,0,1,0,1,0,4000,4664,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,217,469,1,0,1,0,1,0,4000,4655,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,217,468,1,0,1,0,1,0,4000,4647,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,201,466,1,0,1,0,1,0,4000,4639,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,192,464,1,0,1,0,1,0,4000,4639,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,192,464,1,0,1,0,1,0,4000,4631,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,184,463,1,0,1,0,1,0,4000,4623,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,176,461,1,0,1,0,1,0,4000,4615,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,176,459,1,0,1,0,1,0,4000,4607,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,168,458,1,0,1,0,1,0,4000,4607,1,1,1,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,168,458,1,0,1,0,1,0,4000,4599,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,152,456,1,0,1,0,1,0,4000,4591,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,144,455,1,0,1,0,1,0,4000,4583,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,144,453,1,0,1,0,1,0,4000,4583,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,136,452,1,0,1,0,1,0,4000,4575,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,128,452,1,0,1,0,1,0,4000,4568,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,120,450,1,0,1,0,1,0,4000,4560,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,120,450,1,0,1,0,1,0,4000,4560,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,120,449,1,0,1,0,1,0,4000,4553,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,104,447,1,0,1,0,1,0,4000,4545,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,96,446,1,0,1,0,1,0,4000,4545,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,96,444,1,0,1,0,1,0,4000,4538,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,88,444,1,0,1,0,1,0,4000,4531,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,80,443,1,0,1,0,1,0,4000,4524,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,80,441,1,0,1,0,1,0,4000,4516,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,72,440,1,0,1,0,1,0,4000,4516,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,64,440,1,0,1,0,1,0,4000,4509,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,64,439,1,0,1,0,1,0,4000,4502,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,48,437,1,0,1,0,1,0,4000,4495,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,40,436,1,0,1,0,1,0,4000,4495,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,40,435,1,0,1,0,1,0,4000,4488,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,32,435,1,0,1,0,1,0,4000,4482,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,24,433,1,0,1,0,1,0,4000,4475,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,24,433,1,0,1,0,1,0,4000,4475,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,16,432,1,0,1,0,1,0,4000,4468,0,0,0,0,0,0,1,0,0,1,2,3.0
1412,1230,40,0,600,0,8,431,1,0,1,0,1,0,4000,4461,0,0,0,0,0,0,1,0,0,1,0,0.0
1412,1230,40,0,600,0,8,429,1,0,1,0,1,0,4000,4461,0,0,0,0,0,0,1,0,0,1,0,0.0
877,1478,260,158,833,0,0,429,1,0,0,0,1,0,4000,4455,0,0,0,0,0,0,1,1,0,1,0,0.0
861,1504,266,173,830,0,0,420,1,0,0,0,0,0,0,4407,0,0,0,0,0,0,1,1,1,1,0,0.0
850,1503,270,184,827,0,0,411,1,0,0,0,0,0,0,4360,0,0,0,0,0,0,1,1,1,1,0,0.0
832,1514,277,196,819,4,0,402,1,0,0,0,0,0,0,4312,0,0,0,0,0,0,1,1,1,1,0,0.0
821,1518,280,207,817,13,0,402,1,0,0,0,0,0,0,4264,0,0,0,0,0,0,1,1,1,1,0,0.0
805,1513,287,219,813,13,0,393,1,0,0,0,0,0,0,4217,0,0,0,0,0,0,1,1,1,1,0,0.0
793,1540,293,229,811,18,0,384,1,0,0,0,0,0,0,4169,0,0,0,0,0,0,1,1,1,1,0,0.0
777,1556,293,237,807,18,0,375,1,0,0,0,0,0,0,4122,0,0,0,0,0,0,1,1,1,1,0,0.0
764,1558,301,247,802,24,0,367,1,0,0,0,0,0,0,4122,0,0,0,0,0,0,1,1,1,1,0,0.0
752,1549,306,254,798,32,0,358,1,0,0,0,0,0,0,4074,0,0,0,0,0,0,1,1,1,1,0,0.0
736,1572,315,267,792,32,0,350,1,0,0,0,0,0,0,4026,0,0,0,0,0,0,1,1,1,1,0,0.0
723,1570,317,274,788,37,0,341,1,0,0,0,0,0,0,3979,0,0,0,0,0,0,1,1,1,1,0,0.0
707,1583,321,284,785,50,0,333,1,0,0,0,0,0,0,3931,0,0,0,0,0,0,1,1,1,1,0,0.0
692,1601,325,293,778,50,0,325,1,0,0,0,0,0,0,3884,0,0,0,0,0,0,1,1,1,1,0,0.0
675,1605,332,300,773,52,0,325,1,0,0,0,0,0,0,3836,0,0,0,0,0,0,1,1,1,1,0,0.0
667,1603,335,307,773,58,0,317,1,0,0,0,0,0,0,3788,0,0,0,0,0,0,1,1,1,1,0,0.0
649,1631,343,314,767,58,0,309,1,0,0,0,0,0,0,3788,0,0,0,0,0,0,1,1,1,1,0,0.0
636,1609,345,320,762,68,0,301,1,0,0,0,0,0,0,3741,0,0,0,0,0,0,1,1,1,1,0,0.0
626,1648,347,326,758,68,0,294,1,0,0,0,0,0,0,3741,0,0,0,0,0,0,1,1,1,1,0,0.0
611,1640,350,332,754,73,0,294,1,0,0,0,0,0,0,3645,0,0,0,0,0,0,1,1,1,1,0,0.0
597,1660,355,339,747,84,0,286,1,0,0,0,0,0,0,3645,0,0,0,0,0,0,1,1,1,1,0,0.0
582,1651,361,346,743,84,0,278,1,0,0,0,0,0,0,3598,0,0,0,0,0,0,1,1,1,1,0,0.0
570,1666,366,349,740,90,0,271,1,0,0,0,0,0,0,3550,0,0,0,0,0,0,1,1,1,1,0,0.0
553,1688,370,357,734,98,0,264,1,0,0,0,0,0,0,3503,0,0,0,0,0,0,1,1,1,1,0,0.0
542,1685,374,362,733,98,0,256,1,0,0,0,0,0,0,3455,0,0,0,0,0,0,1,1,1,1,0,0.0
524,1694,377,370,729,101,0,249,1,0,0,0,0,0,0,3407,0,0,0,0,0,0,1,1,1,1,0,0.0
512,1674,379,374,722,110,0,249,1,0,0,0,0,0,0,3360,0,0,0,0,0,0,1,1,1,1,0,0.0
493,1709,384,382,717,110,0,242,1,0,0,0,0,0,0,3312,0,0,0,0,0,0,1,1,1,1,0,0.0
482,1716,389,387,711,118,0,235,1,0,0,0,0,0,0,3264,0,0,0,0,0,0,1,1,1,1,0,0.0
470,1732,392,392,708,122,0,228,1,0,0,0,0,0,0,3264,0,0,0,0,0,0,1,1,1,1,0,0.0
452,1744,400,400,702,122,0,222,1,0,0,0,0,0,0,3217,0,0,0,0,0,0,1,1,1,1,0,0.0
438,1750,406,398,699,129,0,215,1,0,0,0,0,0,0,3169,0,0,0,1,1,1,1,1,1,1,0,0.0
419,1749,406,387,694,129,0,209,1,0,0,0,0,0,0,3169,0,0,0,1,1,1,1,1,1,1,0,0.0
406,1773,413,383,690,136,0,202,1,0,0,0,0,0,0,3121,0,0,0,1,1,1,1,1,1,1,0,0.0
389,1772,420,375,685,142,0,196,1,0,0,0,0,0,0,3026,0,0,0,1,1,1,1,1,1,1,0,0.0
374,1792,422,371,680,142,0,190,1,0,0,0,0,0,0,2978,0,0,0,1,1,1,1,1,1,1,0,0.0
354,1776,424,367,678,149,0,190,1,0,0,0,0,0,0,2930,0,0,0,1,1,1,1,1,1,1,0,0.0
339,1828,431,360,670,155,0,183,1,0,0,0,0,0,0,2930,0,0,0,1,1,1,1,1,1,1,0,0.0
324,1804,435,355,670,155,0,177,1,0,0,0,0,0,0,2883,0,0,0,1,1,1,1,1,1,1,0,0.0
303,1805,437,350,664,162,0,171,1,0,0,0,0,0,0,2835,0,0,0,1,1,1,1,1,1,1,0,0.0
286,1829,446,344,661,162,0,171,1,0,0,0,0,0,0,2835,0,0,0,1,1,1,1,1,1,1,0,0.0
265,1822,450,337,656,170,0,166,1,0,0,0,0,0,0,2740,0,0,0,1,1,1,1,1,1,1,0,0.0
247,1833,452,333,654,170,0,160,1,0,0,0,0,0,0,2692,0,0,0,1,1,1,1,1,1,1,0,0.0
221,1833,453,325,649,177,0,154,1,0,0,0,0,0,0,2692,0,0,0,1,1,1,1,1,1,1,0,0.0
200,1847,456,324,644,185,0,149,1,0,0,0,0,0,0,2644,0,0,0,1,1,1,1,1,1,1,0,0.0
170,1863,462,321,642,185,0,143,1,0,0,0,0,0,0,2596,0,0,0,1,1,1,1,1,1,1,0,0.0
142,1883,466,313,635,191,0,138,1,0,0,0,0,0,0,2549,0,0,0,1,1,1,1,1,1,1,0,0.0
112,1877,470,309,632,197,0,133,1,0,0,0,0,0,0,2501,0,0,0,1,1,1,1,1,1,1,0,0.0
64,1889,476,301,628,197,0,133,1,0,0,0,0,0,0,2453,0,0,0,1,1,1,1,1,1,1,0,0.0
25,1915,480,296,624,203,0,128,1,0,0,0,0,0,0,2405,0,0,0,1,1,1,1,1,1,1,0,0.0
0,1889,484,275,621,210,0,122,1,0,0,0,0,0,0,2405,0,0,0,1,1,1,1,0,1,1,0,0.0
0,1911,486,257,614,210,0,118,1,0,0,0,0,0,0,2357,0,0,0,1,1,1,1,0,1,1,0,0.0
0,1908,496,229,611,217,0,113,1,0,0,0,0,0,0,2310,0,0,0,1,1,1,1,0,1,1,0,0.0
0,1924,492,202,608,221,0,108,1,0,0,0,0,0,0,2262,0,0,0,1,1,1,1,0,1,1,0,0.0
0,1927,497,165,606,221,0,103,0,0,0,0,0,0,0,2214,1,1,1,1,1,1,1,0,1,1,0,0.0
0,1921,489,135,600,227,0,99,0,0,0,0,0,0,0,2166,1,1,1,1,1,1,1,0,1,1,0,0.0
0,1909,480,104,596,235,0,94,0,0,0,0,0,0,0,2118,1,1,1,1,1,1,1,0,1,1,0,0.0
0,1895,469,52,591,235,0,90,0,0,0,0,0,0,0,2118,1,1,1,1,1,1,1,0,1,1,0,0.0
1,1882,459,0,587,240,0,90,0,0,0,0,0,0,0,2070,1,1,1,0,0,0,1,0,1,1,0,0.0
1,1869,448,0,583,247,0,86,0,0,0,0,0,0,0,2023,1,1,1,0,0,0,1,0,1,1,0,0.0
2,1855,441,0,579,247,0,82,0,0,0,0,0,0,0,1975,1,1,1,0,0,0,1,0,1,1,0,0.0
2,1838,434,0,575,252,0,78,0,0,0,0,0,0,0,1927,1,1,1,0,0,0,1,0,1,1,0,0.0
2,1829,423,0,571,252,0,78,0,0,0,0,0,0,0,1927,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1814,412,0,566,260,0,78,0,0,0,0,0,0,0,1879,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1801,405,0,562,269,0,74,0,0,0,0,0,0,0,1831,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1784,392,0,558,269,0,70,0,0,0,0,0,0,0,1831,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1770,379,0,554,275,0,66,0,0,0,0,0,0,0,1783,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1759,373,0,550,281,0,62,0,0,0,0,0,0,0,1735,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1743,367,0,546,281,0,59,0,0,0,0,0,0,0,1687,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1733,356,0,542,287,0,56,0,0,0,0,0,0,0,1639,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1717,344,0,537,287,0,56,0,0,0,0,0,0,0,1591,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1703,336,0,534,293,0,52,0,0,0,0,0,0,0,1543,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1687,326,0,529,300,0,49,0,0,0,0,0,0,0,1495,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1675,316,0,525,300,0,46,0,0,0,0,0,0,0,1495,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1659,306,0,521,306,0,43,0,0,0,0,0,0,0,1447,1,1,1,0,0,0,1,0,1,1,0,0.0
1,1648,296,0,517,313,0,40,0,0,0,0,0,0,0,1399,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1635,287,0,513,313,0,37,0,0,0,0,0,0,0,1350,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1621,272,0,508,318,0,34,0,0,0,0,0,0,0,1302,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1609,271,0,505,325,0,32,0,0,0,0,0,0,0,1254,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1593,259,0,500,325,0,32,0,0,0,0,0,0,0,1206,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1580,248,0,496,331,0,29,0,0,0,0,0,0,0,1157,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1563,234,0,492,337,0,27,0,0,0,0,0,0,0,1109,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1551,223,0,488,337,0,24,0,0,0,0,0,0,0,1109,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1536,211,0,485,344,0,22,0,0,0,0,0,0,0,1061,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1525,200,0,480,350,0,20,0,0,0,0,0,0,0,1012,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1512,187,0,476,350,0,18,0,0,0,0,0,0,0,964,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1496,175,0,471,356,0,16,0,0,0,0,0,0,0,915,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1486,165,0,468,363,0,14,0,0,0,0,0,0,0,867,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1470,150,0,463,363,0,13,0,0,0,0,0,0,0,818,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1458,142,0,460,369,0,13,0,0,0,0,0,0,0,818,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1443,119,0,455,369,0,11,0,0,0,0,0,0,0,769,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1431,103,0,452,378,0,11,0,0,0,0,0,0,0,720,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1415,87,0,447,383,0,9,0,0,0,0,0,0,0,671,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1403,74,0,443,383,0,8,0,0,0,0,0,0,0,622,1,1,1,0,0,0,1,0,1,1,0,0.0
4,1389,64,0,439,389,0,7,0,0,0,0,0,0,0,622,1,1,1,0,0,0,1,0,1,1,0,0.0
3,1378,31,0,435,396,0,6,0,0,0,0,0,0,0,573,1,1,1,0,0,0,1,0,1,1,0,0.0
5,1365,12,0,431,396,0,4,0,0,0,0,0,0,0,523,0,0,0,0,0,0,1,0,1,1,0,0.0
4,1350,27,0,426,402,0,3,1,0,0,0,0,0,0,474,0,0,0,0,0,0,1,0,1,1,0,0.0
4,1342,38,0,422,409,0,3,1,0,0,0,0,0,0,424,0,0,0,0,0,0,1,0,1,1,0,0.0
4,1333,53,0,418,409,0,2,1,0,0,0,0,0,0,374,0,0,0,0,0,0,1,0,1,1,0,0.0
4,1339,66,0,415,415,0,1,1,0,0,0,0,0,0,323,0,0,0,0,0,0,1,0,1,1,0,0.0
3,1367,80,0,409,421,0,1,1,0,0,0,0,0,0,323,0,0,0,0,0,0,1,0,1,1,0,0.0
4,1375,83,0,406,421,0,0,1,0,0,0,0,0,0,271,0,0,0,0,0,0,1,0,1,1,0,0.0
4,1384,88,0,402,428,0,0,1,0,0,0,0,0,0,219,0,0,0,0,0,0,1,0,1,1,0,0.0
4,1413,97,0,396,434,0,0,1,0,0,0,0,0,0,165,0,0,0,0,0,0,1,0,1,1,0,0.0
4,1397,101,0,393,434,0,0,1,0,0,0,0,0,0,108,0,0,0,0,0,0,1,0,1,1,0,0.0
4,1416,118,0,387,441,0,0,1,0,0,0,0,0,0,108,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1400,117,0,385,441,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1423,131,0,380,446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1440,138,0,376,454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1416,144,0,371,454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1436,149,0,367,461,0,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1470,163,0,363,459,0,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1463,167,0,358,459,16,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1474,174,0,354,457,16,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1478,181,0,350,447,24,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1490,184,0,346,447,40,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1476,187,0,341,446,40,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
3,1505,195,0,338,444,48,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1510,198,0,332,444,48,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
2,1542,206,0,328,435,64,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1530,211,0,323,433,72,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1550,216,0,318,433,72,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1570,218,0,315,433,72,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1568,220,0,309,431,88,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1568,229,0,306,431,88,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1566,236,0,300,431,96,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1582,237,0,296,421,112,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1586,243,0,290,421,112,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1602,251,0,287,420,120,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1609,254,0,282,418,120,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1615,261,0,279,418,128,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1627,268,0,274,418,144,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1640,271,0,269,409,144,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1636,278,0,265,409,152,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1655,285,0,258,408,152,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1654,287,0,255,407,168,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1677,297,0,249,407,176,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1674,299,0,244,399,176,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1687,308,0,239,398,192,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1707,312,0,235,398,192,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1718,316,0,230,396,201,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
3,1703,319,0,224,388,201,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1716,322,0,219,388,217,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1736,329,0,214,388,217,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1738,333,0,209,389,233,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1742,340,0,202,384,233,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1741,341,0,198,384,241,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1769,347,0,191,385,257,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1769,347,0,186,386,257,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1781,357,0,179,386,265,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1770,362,0,174,378,265,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1800,365,0,169,378,273,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1810,366,0,162,383,289,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1819,368,0,157,382,289,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1832,377,0,149,382,297,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1833,383,0,144,375,297,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1846,385,0,134,378,313,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1842,389,0,129,378,313,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
5,1861,396,0,120,381,321,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
6,1859,400,0,113,376,337,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
4,1882,403,0,106,376,337,0,1,0,0,1,0,4000,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0
